CollectionID,Background,Body,Eyes,Mouth,Accessory,InscriptionID
1196,orange.png,yellow.png,up_and_out black yellow.png,orange.png,yellow left.png,11264
1197,red.png,orange.png,yellow red.png,yellow.png,green right.png,11265
1198,yellow.png,black.png,green blue.png,red.png,green left.png,11266
1199,orange.png,black.png,up_and_out black yellow.png,orange.png,yellow right.png,11267
1200,,,,,,11268
1201,blue.png,yellow.png,red blue.png,red.png,none.png,11269
1202,green.png,green.png,left black yellow.png,black.png,orange right.png,11270
1203,blue.png,red.png,green yellow.png,orange.png,black left.png,11271
1204,orange.png,black.png,green red.png,orange.png,orange left.png,11272
1205,orange.png,red.png,green blue.png,black.png,black right.png,11273
1206,green.png,green.png,black yellow.png,black.png,none.png,11274
1207,yellow.png,black.png,yellow green blue.png,black.png,orange left.png,11275
1208,black.png,yellow.png,orange blue.png,orange.png,orange right.png,11276
1209,green.png,black.png,black yellow.png,yellow.png,green right.png,11277
1210,yellow.png,blue.png,up_and_out black yellow.png,red.png,none.png,11278
1211,black.png,orange.png,yellow blue.png,blue.png,black left.png,11279
1212,black.png,yellow.png,orange blue.png,black.png,black left.png,11280
1213,orange.png,black.png,yellow red.png,green.png,red left.png,11281
1214,blue.png,yellow.png,orange yellow.png,red.png,red left.png,11282
1215,green.png,red.png,red blue.png,green.png,black left.png,11283
1216,blue.png,blue.png,black red.png,green.png,orange right.png,11284
1217,green.png,red.png,black yellow yellow black.png,orange.png,green left.png,11285
1218,orange.png,green.png,red blue.png,black.png,orange left.png,11286
1219,yellow.png,black.png,green blue.png,green.png,blue right.png,11287
1220,blue.png,red.png,black yellow.png,blue.png,red left.png,11288
1221,orange.png,red.png,black yellow.png,red.png,yellow right.png,11289
1222,blue.png,orange.png,blue red.png,green.png,orange left.png,11290
1223,red.png,red.png,yellow green blue.png,red.png,green left.png,11291
1224,black.png,green.png,green yellow.png,orange.png,black left.png,11292
1225,green.png,red.png,orange yellow.png,orange.png,red left.png,11293
1226,black.png,black.png,green blue.png,yellow.png,yellow left.png,11294
1227,orange.png,red.png,green yellow.png,blue.png,none.png,11295
1228,yellow.png,orange.png,black yellow yellow black.png,red.png,green right.png,11296
1229,red.png,green.png,yellow red.png,red.png,black right.png,11297
1230,red.png,blue.png,green red.png,black.png,red left.png,11298
1231,green.png,green.png,left black yellow.png,blue.png,none.png,11299
1232,red.png,green.png,green yellow.png,red.png,blue right.png,11300
1233,green.png,black.png,yellow blue.png,orange.png,red left.png,11301
1234,green.png,yellow.png,yellow blue.png,red.png,black right.png,11302
1235,red.png,red.png,yellow blue.png,green.png,orange right.png,11303
1236,yellow.png,yellow.png,orange blue.png,yellow.png,green right.png,11304
1237,yellow.png,yellow.png,yellow blue.png,green.png,orange left.png,11305
1238,blue.png,blue.png,orange yellow.png,orange.png,orange right.png,11306
1239,red.png,red.png,green red.png,green.png,black left.png,11307
1240,black.png,orange.png,black red.png,yellow.png,orange left.png,11308
1241,yellow.png,black.png,green blue.png,black.png,orange left.png,11309
1242,yellow.png,orange.png,green yellow.png,red.png,none.png,11310
1243,green.png,yellow.png,yellow black black yellow.png,yellow.png,orange right.png,11311
1244,yellow.png,green.png,up_and_out black yellow.png,green.png,black left.png,11312
1245,black.png,red.png,green red.png,orange.png,orange right.png,11313
1246,black.png,blue.png,yellow blue.png,yellow.png,blue right.png,11314
1247,black.png,yellow.png,green red.png,orange.png,blue left.png,11315
1248,red.png,blue.png,orange yellow.png,black.png,black left.png,11316
1249,red.png,blue.png,orange blue.png,green.png,green right.png,11317
1250,green.png,orange.png,black red.png,yellow.png,green left.png,11318
1251,green.png,black.png,black red.png,blue.png,black left.png,11319
1252,green.png,orange.png,yellow green blue.png,red.png,orange left.png,11320
1253,red.png,orange.png,yellow red.png,red.png,black right.png,11321
1254,red.png,blue.png,yellow blue.png,blue.png,blue right.png,11322
1255,yellow.png,orange.png,yellow blue.png,yellow.png,black left.png,11323
1256,black.png,green.png,multicolor.png,orange.png,red left.png,11324
1257,red.png,red.png,left black yellow.png,blue.png,yellow left.png,11325
1258,yellow.png,blue.png,yellow red.png,yellow.png,black right.png,11326
1259,black.png,black.png,up_and_out black yellow.png,green.png,yellow left.png,11327
1260,yellow.png,blue.png,black red.png,orange.png,blue left.png,11328
1261,black.png,orange.png,orange blue.png,red.png,blue left.png,11329
1262,blue.png,orange.png,green red.png,orange.png,black left.png,11330
1263,yellow.png,green.png,up_and_out black yellow.png,red.png,blue left.png,11331
1264,black.png,black.png,red blue.png,red.png,blue right.png,11332
1265,red.png,green.png,green blue.png,red.png,orange left.png,11333
1266,black.png,black.png,yellow green blue.png,yellow.png,blue left.png,11334
1267,green.png,orange.png,left black yellow.png,green.png,black right.png,11335
1268,orange.png,orange.png,black yellow.png,black.png,green right.png,11336
1269,red.png,blue.png,down black up red.png,orange.png,none.png,11337
1270,blue.png,orange.png,multicolor.png,blue.png,red left.png,11338
1271,orange.png,yellow.png,black red.png,green.png,orange left.png,11339
1272,red.png,black.png,green yellow.png,yellow.png,blue left.png,11340
1273,yellow.png,green.png,yellow green blue.png,green.png,blue right.png,11341
1274,black.png,black.png,up_and_out black yellow.png,yellow.png,yellow left.png,11342
1275,black.png,yellow.png,yellow green blue.png,black.png,blue right.png,11343
1276,orange.png,black.png,yellow black black yellow.png,yellow.png,green right.png,11344
1277,black.png,red.png,black red.png,green.png,green right.png,11345
1278,orange.png,blue.png,black red.png,black.png,green left.png,11346
1279,red.png,red.png,yellow blue.png,green.png,green left.png,11347
1280,blue.png,green.png,yellow red.png,blue.png,green left.png,11348
1281,red.png,blue.png,yellow blue.png,red.png,black right.png,11349
1282,yellow.png,green.png,yellow black black yellow.png,yellow.png,green left.png,11350
1283,black.png,orange.png,yellow green blue.png,yellow.png,green right.png,11351
1284,red.png,red.png,orange blue.png,yellow.png,green left.png,11352
1285,yellow.png,orange.png,left black yellow.png,red.png,green right.png,11353
1286,orange.png,orange.png,down black up red.png,blue.png,red left.png,11354
1287,red.png,green.png,down black up red.png,black.png,green right.png,11355
1288,blue.png,orange.png,black yellow.png,orange.png,black right.png,11356
1289,red.png,blue.png,black red.png,red.png,blue right.png,11357
1290,red.png,yellow.png,green red.png,blue.png,green left.png,11358
1291,green.png,red.png,yellow green blue.png,blue.png,green left.png,11359
1292,black.png,orange.png,black red.png,red.png,yellow left.png,11360
1293,green.png,black.png,orange yellow.png,green.png,green right.png,11361
1294,black.png,black.png,black yellow yellow black.png,orange.png,orange left.png,11362
1295,yellow.png,green.png,orange yellow.png,blue.png,black right.png,11363
1296,orange.png,blue.png,blue red.png,green.png,red left.png,11364
1297,red.png,orange.png,yellow blue.png,blue.png,orange left.png,11365
1298,yellow.png,black.png,blue red.png,green.png,yellow left.png,11366
1299,yellow.png,black.png,green red.png,black.png,orange left.png,11367
1300,orange.png,black.png,yellow red.png,red.png,orange left.png,11368
1301,orange.png,green.png,yellow black black yellow.png,red.png,red left.png,11369
1302,green.png,yellow.png,red blue.png,orange.png,orange right.png,11370
1303,green.png,orange.png,yellow green blue.png,yellow.png,none.png,11371
1304,red.png,yellow.png,left black yellow.png,black.png,none.png,11372
1305,red.png,red.png,black red.png,red.png,orange right.png,11373
1306,yellow.png,yellow.png,green red.png,orange.png,black left.png,11374
1307,blue.png,red.png,yellow black black yellow.png,green.png,blue left.png,11375
1308,black.png,black.png,red blue.png,red.png,yellow right.png,11376
1309,orange.png,orange.png,black yellow yellow black.png,yellow.png,yellow left.png,11377
1310,blue.png,yellow.png,red blue.png,red.png,yellow left.png,11378
1311,black.png,red.png,down black up red.png,blue.png,yellow right.png,11379
1312,green.png,green.png,green blue.png,green.png,green left.png,11380
1313,red.png,red.png,green blue.png,yellow.png,blue left.png,11381
1314,red.png,blue.png,blue red.png,blue.png,yellow left.png,11382
1315,black.png,orange.png,multicolor.png,orange.png,none.png,11383
1316,yellow.png,blue.png,yellow blue.png,red.png,blue right.png,11384
1317,blue.png,green.png,yellow red.png,red.png,blue right.png,11385
1318,black.png,red.png,multicolor.png,yellow.png,orange right.png,11386
1319,blue.png,black.png,yellow green blue.png,yellow.png,yellow right.png,11387
1320,yellow.png,orange.png,yellow black black yellow.png,red.png,red left.png,11388
1321,green.png,orange.png,yellow red.png,orange.png,blue left.png,11389
1322,blue.png,blue.png,black yellow.png,green.png,yellow left.png,11390
1323,blue.png,yellow.png,green yellow.png,black.png,blue left.png,11391
1324,green.png,green.png,yellow green blue.png,blue.png,green left.png,11392
1325,blue.png,blue.png,yellow red.png,blue.png,orange left.png,11393
1326,yellow.png,green.png,red blue.png,green.png,orange right.png,11394
1327,orange.png,black.png,left black yellow.png,red.png,yellow left.png,11395
1328,orange.png,red.png,orange blue.png,black.png,blue right.png,11396
1329,orange.png,black.png,orange blue.png,yellow.png,yellow right.png,11397
1330,blue.png,blue.png,black yellow.png,yellow.png,black right.png,11398
1331,orange.png,red.png,green yellow.png,red.png,yellow left.png,11399
1332,red.png,orange.png,up_and_out black yellow.png,green.png,green left.png,11400
1333,red.png,orange.png,black yellow.png,green.png,yellow right.png,11401
1334,green.png,orange.png,orange blue.png,yellow.png,yellow left.png,11402
1335,yellow.png,red.png,left black yellow.png,red.png,red left.png,11403
1336,blue.png,blue.png,down black up red.png,yellow.png,blue right.png,11404
1337,blue.png,black.png,orange blue.png,yellow.png,yellow left.png,11405
1338,yellow.png,green.png,yellow blue.png,red.png,green right.png,11406
1339,yellow.png,red.png,blue red.png,yellow.png,green right.png,11407
1340,black.png,orange.png,yellow blue.png,black.png,none.png,11408
1341,yellow.png,green.png,black yellow.png,orange.png,red left.png,11409
1342,blue.png,orange.png,blue red.png,red.png,green right.png,11410
1343,red.png,yellow.png,orange blue.png,green.png,yellow right.png,11411
1344,blue.png,green.png,multicolor.png,blue.png,orange left.png,11412
1345,orange.png,green.png,black red.png,blue.png,green left.png,11413
1346,blue.png,black.png,green red.png,yellow.png,yellow left.png,11414
1347,orange.png,red.png,blue red.png,blue.png,none.png,11415
1348,yellow.png,yellow.png,green blue.png,yellow.png,none.png,11416
1349,green.png,green.png,black red.png,orange.png,red left.png,11417
1350,yellow.png,yellow.png,left black yellow.png,yellow.png,green left.png,11418
1351,black.png,black.png,red blue.png,orange.png,yellow left.png,11419
1352,black.png,green.png,up_and_out black yellow.png,red.png,red left.png,11420
1353,blue.png,blue.png,up_and_out black yellow.png,green.png,black left.png,11421
1354,black.png,blue.png,green blue.png,yellow.png,orange right.png,11422
1355,blue.png,red.png,green yellow.png,orange.png,none.png,11423
1356,orange.png,blue.png,black red.png,orange.png,none.png,11424
1357,green.png,blue.png,black red.png,green.png,black left.png,11425
1358,green.png,yellow.png,red blue.png,green.png,blue left.png,11426
1359,red.png,orange.png,yellow blue.png,orange.png,yellow left.png,11427
1360,red.png,black.png,green red.png,green.png,yellow left.png,11428
1361,black.png,black.png,multicolor.png,blue.png,orange right.png,11429
1362,red.png,yellow.png,up_and_out black yellow.png,yellow.png,green right.png,11430
1363,blue.png,orange.png,multicolor.png,blue.png,blue right.png,11431
1364,blue.png,black.png,green blue.png,green.png,black right.png,11432
1365,red.png,black.png,red blue.png,yellow.png,black left.png,11433
1366,green.png,red.png,left black yellow.png,black.png,black right.png,11434
1367,red.png,blue.png,black yellow yellow black.png,green.png,orange left.png,11435
1368,blue.png,orange.png,orange yellow.png,orange.png,green left.png,11436
1369,orange.png,blue.png,black yellow.png,black.png,blue left.png,11437
1370,black.png,green.png,up_and_out black yellow.png,blue.png,orange left.png,11438
1371,yellow.png,yellow.png,black red.png,red.png,blue left.png,11439
1372,black.png,yellow.png,black yellow.png,orange.png,black left.png,11440
1373,green.png,red.png,black yellow yellow black.png,black.png,orange left.png,11441
1374,black.png,blue.png,blue red.png,green.png,orange left.png,11442
1375,orange.png,blue.png,up_and_out black yellow.png,black.png,green right.png,11443
1376,blue.png,green.png,green red.png,red.png,yellow right.png,11444
1377,black.png,red.png,green yellow.png,orange.png,black left.png,11445
1378,red.png,green.png,yellow black black yellow.png,green.png,red left.png,11446
1379,red.png,green.png,yellow green blue.png,green.png,none.png,11447
1380,yellow.png,red.png,left black yellow.png,green.png,orange right.png,11448
1381,blue.png,orange.png,black yellow yellow black.png,orange.png,black right.png,11449
